order_id,customer_id,store_id,city,province,product_id,quantity,unit_price_cad,total_amount_cad,transaction_timestamp
ORD-2026-00423,CUST-5063,NR-STORE-102,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-03-12 00:01:00
ORD-2026-00424,CUST-5030,NR-STORE-103,Red Deer,AB,PRD-1003,2,899.5,1799.0,2026-01-02 16:15:00
ORD-2026-00425,CUST-5011,NR-STORE-106,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-05-31 14:44:00
ORD-2026-00426,CUST-5117,NR-STORE-104,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-03-13 23:16:00
ORD-2026-00427,CUST-5007,NR-STORE-105,Red Deer,AB,PRD-1001,3,299.99,899.97,2026-01-27 11:36:00
ORD-2026-00428,CUST-5162,NR-STORE-103,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-02-21 15:41:00
ORD-2026-00429,CUST-5107,NR-STORE-106,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-06-18 04:45:00
ORD-2026-00430,CUST-5023,NR-STORE-107,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-05-24 02:00:00
ORD-2026-00431,CUST-5085,NR-STORE-103,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-03-06 00:14:00
ORD-2026-00432,CUST-5084,NR-STORE-105,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-05-01 08:08:00
ORD-2026-00433,CUST-5049,NR-STORE-106,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-05-19 20:56:00
ORD-2026-00434,CUST-5058,NR-STORE-102,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-05-03 03:06:00
ORD-2026-00435,CUST-5142,NR-STORE-107,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-02-19 01:27:00
ORD-2026-00436,CUST-5075,NR-STORE-104,Lethbridge,AB,PRD-1002,2,450.0,900.0,2026-04-22 03:56:00
ORD-2026-00437,CUST-5028,NR-STORE-104,Red Deer,AB,PRD-1002,1,450.0,450.0,2026-04-07 00:35:00
ORD-2026-00438,CUST-5038,NR-STORE-105,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-01-13 19:11:00
ORD-2026-00439,CUST-5150,NR-STORE-103,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-06-20 20:24:00
ORD-2026-00440,CUST-5072,NR-STORE-107,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-04-14 05:09:00
ORD-2026-00441,CUST-5051,NR-STORE-106,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-05-25 02:22:00
ORD-2026-00442,CUST-5142,NR-STORE-105,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-05-20 01:51:00
ORD-2026-00443,CUST-5165,NR-STORE-101,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-03-08 06:26:00
ORD-2026-00444,CUST-5167,NR-STORE-103,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-04-27 15:22:00
ORD-2026-00445,CUST-5114,NR-STORE-102,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-06-29 21:47:00
ORD-2026-00446,CUST-5053,NR-STORE-102,Calgary,AB,PRD-1002,1,450.0,450.0,2026-03-20 08:30:00
ORD-2026-00447,CUST-5100,NR-STORE-105,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-06-08 13:26:00
ORD-2026-00448,CUST-5016,NR-STORE-101,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-01-26 00:32:00
ORD-2026-00449,CUST-5191,NR-STORE-105,Calgary,AB,PRD-1001,3,299.99,899.97,2026-05-21 13:09:00
ORD-2026-00450,CUST-5181,NR-STORE-105,Calgary,AB,PRD-1001,2,299.99,599.98,2026-02-11 11:22:00
ORD-2026-00451,CUST-5061,NR-STORE-107,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-03-10 15:01:00
ORD-2026-00452,CUST-5078,NR-STORE-107,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-04-18 16:43:00
ORD-2026-00453,CUST-5079,NR-STORE-104,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-02-12 04:37:00
ORD-2026-00454,CUST-5045,NR-STORE-102,Calgary,AB,PRD-1002,2,450.0,900.0,2026-03-14 08:09:00
ORD-2026-00455,CUST-5148,NR-STORE-103,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-03-27 02:36:00
ORD-2026-00456,CUST-5193,NR-STORE-106,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-05-31 20:15:00
ORD-2026-00457,CUST-5172,NR-STORE-104,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-01-01 07:06:00
ORD-2026-00458,CUST-5012,NR-STORE-107,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-06-15 04:02:00
ORD-2026-00459,CUST-5093,NR-STORE-106,Calgary,AB,PRD-1001,2,299.99,599.98,2026-03-17 01:43:00
ORD-2026-00460,CUST-5054,NR-STORE-105,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-01-08 11:55:00
ORD-2026-00461,CUST-5127,NR-STORE-101,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-03-23 22:03:00
ORD-2026-00462,CUST-5172,NR-STORE-102,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-01-18 23:06:00
ORD-2026-00463,CUST-5120,NR-STORE-105,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-03-15 17:30:00
ORD-2026-00464,CUST-5000,NR-STORE-105,Calgary,AB,PRD-1001,1,299.99,299.99,2026-01-09 17:50:00
ORD-2026-00465,CUST-5026,NR-STORE-101,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-02-07 10:02:00
ORD-2026-00466,CUST-5058,NR-STORE-106,Medicine Hat,AB,PRD-1004,1,189.99,189.99,2026-05-25 04:52:00
ORD-2026-00467,CUST-5050,NR-STORE-101,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-04-04 15:46:00
ORD-2026-00468,CUST-5167,NR-STORE-107,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-04-05 20:23:00
ORD-2026-00469,CUST-5024,NR-STORE-102,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-03-17 23:09:00
ORD-2026-00470,CUST-5151,NR-STORE-104,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-05-17 02:29:00
ORD-2026-00471,CUST-5010,NR-STORE-106,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-04-14 08:25:00
ORD-2026-00472,CUST-5123,NR-STORE-105,Red Deer,AB,PRD-1002,1,450.0,450.0,2026-02-08 11:45:00
ORD-2026-00473,CUST-5130,NR-STORE-105,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-02-03 23:00:00
ORD-2026-00474,CUST-5148,NR-STORE-105,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-05-26 06:26:00
ORD-2026-00475,CUST-5106,NR-STORE-106,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-04-06 04:15:00
ORD-2026-00476,CUST-5158,NR-STORE-107,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-01-27 22:18:00
ORD-2026-00477,CUST-5010,NR-STORE-107,Red Deer,AB,PRD-1002,1,450.0,450.0,2026-02-14 04:48:00
ORD-2026-00478,CUST-5095,NR-STORE-101,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-02-14 15:43:00
ORD-2026-00479,CUST-5014,NR-STORE-106,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-02-15 02:09:00
ORD-2026-00480,CUST-5182,NR-STORE-104,Calgary,AB,PRD-1004,1,189.99,189.99,2026-03-22 19:06:00
ORD-2026-00481,CUST-5018,NR-STORE-102,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-05-24 21:30:00
ORD-2026-00482,CUST-5005,NR-STORE-104,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-02-14 15:29:00
ORD-2026-00483,CUST-5029,NR-STORE-104,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-06-05 07:54:00
ORD-2026-00484,CUST-5145,NR-STORE-101,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-04-30 01:56:00
ORD-2026-00485,CUST-5111,NR-STORE-104,Red Deer,AB,PRD-1002,1,450.0,450.0,2026-02-16 13:18:00
ORD-2026-00486,CUST-5077,NR-STORE-101,Calgary,AB,PRD-1001,2,299.99,599.98,2026-06-08 19:29:00
ORD-2026-00487,CUST-5027,NR-STORE-104,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-03-30 19:02:00
ORD-2026-00488,CUST-5156,NR-STORE-103,Calgary,AB,PRD-1001,2,299.99,599.98,2026-01-04 16:51:00
ORD-2026-00489,CUST-5042,NR-STORE-101,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-03-17 00:56:00
ORD-2026-00490,CUST-5133,NR-STORE-104,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-01-23 19:40:00
ORD-2026-00491,CUST-5082,NR-STORE-101,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-02-09 19:25:00
ORD-2026-00492,CUST-5161,NR-STORE-106,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-01-30 11:12:00
ORD-2026-00493,CUST-5050,NR-STORE-106,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-04-12 04:22:00
ORD-2026-00494,CUST-5171,NR-STORE-107,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-05-11 17:08:00
ORD-2026-00495,CUST-5127,NR-STORE-104,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-05-26 02:09:00
ORD-2026-00496,CUST-5031,NR-STORE-105,Calgary,AB,PRD-1004,1,189.99,189.99,2026-05-27 01:09:00
ORD-2026-00497,CUST-5068,NR-STORE-105,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-05-31 09:34:00
ORD-2026-00498,CUST-5135,NR-STORE-106,Calgary,AB,PRD-1002,1,450.0,450.0,2026-04-22 12:59:00
ORD-2026-00499,CUST-5025,NR-STORE-104,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-04-17 16:30:00
ORD-2026-00500,CUST-5036,NR-STORE-104,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-05-19 17:43:00
ORD-2026-00501,CUST-5087,NR-STORE-106,Edmonton,AB,PRD-1004,3,189.99,569.97,2026-05-06 16:39:00
ORD-2026-00502,CUST-5065,NR-STORE-102,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-04-23 08:58:00
ORD-2026-00503,CUST-5076,NR-STORE-107,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-04-27 22:14:00
ORD-2026-00504,CUST-5105,NR-STORE-103,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-05-28 18:34:00
ORD-2026-00505,CUST-5053,NR-STORE-107,Medicine Hat,AB,PRD-1002,1,450.0,450.0,2026-02-01 14:30:00
ORD-2026-00506,CUST-5200,NR-STORE-107,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-03-09 22:09:00
ORD-2026-00507,CUST-5186,NR-STORE-106,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-02-05 16:45:00
ORD-2026-00508,CUST-5068,NR-STORE-102,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-06-18 06:01:00
ORD-2026-00509,CUST-5007,NR-STORE-106,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-03-16 19:12:00
ORD-2026-00510,CUST-5178,NR-STORE-104,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-02-02 01:07:00
ORD-2026-00511,CUST-5023,NR-STORE-101,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-06-09 16:39:00
ORD-2026-00512,CUST-5009,NR-STORE-105,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-04-28 18:33:00
ORD-2026-00513,CUST-5195,NR-STORE-106,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-03-15 07:18:00
ORD-2026-00514,CUST-5125,NR-STORE-105,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-02-04 11:58:00
ORD-2026-00515,CUST-5161,NR-STORE-105,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-02-22 16:31:00
ORD-2026-00516,CUST-5043,NR-STORE-103,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-06-27 17:20:00
ORD-2026-00517,CUST-5157,NR-STORE-103,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-04-20 19:06:00
ORD-2026-00518,CUST-5041,NR-STORE-106,Calgary,AB,PRD-1001,3,299.99,899.97,2026-05-01 08:25:00
ORD-2026-00519,CUST-5006,NR-STORE-102,Red Deer,AB,PRD-1001,2,299.99,599.98,2026-04-23 09:38:00
ORD-2026-00520,CUST-5053,NR-STORE-105,Calgary,AB,PRD-1002,1,450.0,450.0,2026-06-07 09:45:00
ORD-2026-00521,CUST-5009,NR-STORE-105,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-04-12 23:57:00
ORD-2026-00522,CUST-5148,NR-STORE-101,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-06-08 17:39:00
ORD-2026-00523,CUST-5007,NR-STORE-103,Calgary,AB,PRD-1002,1,450.0,450.0,2026-03-30 02:05:00
ORD-2026-00524,CUST-5010,NR-STORE-101,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-04-21 13:33:00
ORD-2026-00525,CUST-5142,NR-STORE-104,Medicine Hat,AB,PRD-1002,1,450.0,450.0,2026-02-24 05:16:00
ORD-2026-00526,CUST-5006,NR-STORE-107,Red Deer,AB,PRD-1003,1,899.5,899.5,2026-01-23 19:44:00
ORD-2026-00527,CUST-5059,NR-STORE-106,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-04-26 01:14:00
ORD-2026-00528,CUST-5015,NR-STORE-104,Calgary,AB,PRD-1001,1,299.99,299.99,2026-04-08 04:32:00
ORD-2026-00529,CUST-5156,NR-STORE-102,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-01-21 19:26:00
ORD-2026-00530,CUST-5156,NR-STORE-104,Edmonton,AB,PRD-1004,3,189.99,569.97,2026-03-18 00:40:00
ORD-2026-00531,CUST-5101,NR-STORE-102,Calgary,AB,PRD-1004,1,189.99,189.99,2026-06-25 16:37:00
ORD-2026-00532,CUST-5152,NR-STORE-107,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-06-29 11:48:00
ORD-2026-00533,CUST-5064,NR-STORE-107,Calgary,AB,PRD-1002,1,450.0,450.0,2026-05-21 23:12:00
ORD-2026-00534,CUST-5135,NR-STORE-103,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-01-08 01:05:00
ORD-2026-00535,CUST-5147,NR-STORE-101,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-06-16 22:51:00
ORD-2026-00536,CUST-5119,NR-STORE-101,Calgary,AB,PRD-1002,1,450.0,450.0,2026-05-15 13:54:00
ORD-2026-00537,CUST-5010,NR-STORE-104,Calgary,AB,PRD-1004,1,189.99,189.99,2026-06-18 16:24:00
ORD-2026-00538,CUST-5072,NR-STORE-104,Calgary,AB,PRD-1003,1,899.5,899.5,2026-02-21 06:24:00
ORD-2026-00539,CUST-5014,NR-STORE-103,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-05-06 05:58:00
ORD-2026-00540,CUST-5007,NR-STORE-106,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-06-07 20:50:00
ORD-2026-00541,CUST-5006,NR-STORE-102,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-04-22 04:39:00
ORD-2026-00542,CUST-5027,NR-STORE-106,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-05-31 15:19:00
ORD-2026-00543,CUST-5031,NR-STORE-106,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-02-02 14:52:00
ORD-2026-00544,CUST-5161,NR-STORE-104,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-01-18 04:45:00
ORD-2026-00545,CUST-5023,NR-STORE-103,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-03-25 00:15:00
ORD-2026-00546,CUST-5000,NR-STORE-101,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-04-01 21:16:00
ORD-2026-00547,CUST-5097,NR-STORE-107,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-01-19 01:22:00
ORD-2026-00548,CUST-5068,NR-STORE-105,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-04-17 18:59:00
ORD-2026-00549,CUST-5166,NR-STORE-107,Calgary,AB,PRD-1004,3,189.99,569.97,2026-04-05 00:18:00
ORD-2026-00550,CUST-5106,NR-STORE-102,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-02-14 03:42:00
ORD-2026-00551,CUST-5143,NR-STORE-103,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-06-13 04:50:00
ORD-2026-00552,CUST-5200,NR-STORE-105,Calgary,AB,PRD-1001,3,299.99,899.97,2026-06-28 01:48:00
ORD-2026-00553,CUST-5117,NR-STORE-106,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-02-27 20:05:00
ORD-2026-00554,CUST-5157,NR-STORE-101,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-05-20 00:10:00
ORD-2026-00555,CUST-5087,NR-STORE-105,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-05-03 13:44:00
ORD-2026-00556,CUST-5094,NR-STORE-104,Calgary,AB,PRD-1003,1,899.5,899.5,2026-03-08 15:47:00
ORD-2026-00557,CUST-5115,NR-STORE-103,Calgary,AB,PRD-1001,1,299.99,299.99,2026-02-25 19:43:00
ORD-2026-00558,CUST-5037,NR-STORE-105,Calgary,AB,PRD-1004,1,189.99,189.99,2026-05-11 13:46:00
ORD-2026-00559,CUST-5074,NR-STORE-107,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-03-10 21:56:00
ORD-2026-00560,CUST-5137,NR-STORE-106,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-04-03 06:04:00
ORD-2026-00561,CUST-5118,NR-STORE-105,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-01-21 07:00:00
ORD-2026-00562,CUST-5041,NR-STORE-104,Medicine Hat,AB,PRD-1003,3,899.5,2698.5,2026-04-22 08:55:00
ORD-2026-00563,CUST-5164,NR-STORE-106,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-04-12 23:48:00
ORD-2026-00564,CUST-5032,NR-STORE-107,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-05-01 19:12:00
ORD-2026-00565,CUST-5129,NR-STORE-106,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-03-26 14:53:00
ORD-2026-00566,CUST-5069,NR-STORE-106,Medicine Hat,AB,PRD-1002,1,450.0,450.0,2026-04-11 15:22:00
ORD-2026-00567,CUST-5164,NR-STORE-107,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-06-30 12:48:00
ORD-2026-00568,CUST-5010,NR-STORE-106,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-03-02 14:30:00
ORD-2026-00569,CUST-5025,NR-STORE-101,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-02-22 12:09:00
ORD-2026-00570,CUST-5158,NR-STORE-107,Calgary,AB,PRD-1002,2,450.0,900.0,2026-03-16 00:27:00
ORD-2026-00571,CUST-5183,NR-STORE-102,Calgary,AB,PRD-1001,1,299.99,299.99,2026-05-09 20:11:00
ORD-2026-00572,CUST-5198,NR-STORE-107,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-05-20 02:16:00
ORD-2026-00573,CUST-5113,NR-STORE-104,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-04-11 13:38:00
ORD-2026-00574,CUST-5035,NR-STORE-104,Red Deer,AB,PRD-1001,3,299.99,899.97,2026-05-20 11:14:00
ORD-2026-00575,CUST-5199,NR-STORE-107,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-06-14 03:24:00
ORD-2026-00576,CUST-5029,NR-STORE-103,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-06-07 01:30:00
ORD-2026-00577,CUST-5153,NR-STORE-105,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-05-11 05:35:00
ORD-2026-00578,CUST-5021,NR-STORE-102,Edmonton,AB,PRD-1004,1,189.99,189.99,2026-02-27 07:33:00
ORD-2026-00579,CUST-5199,NR-STORE-105,Red Deer,AB,PRD-1001,2,299.99,599.98,2026-03-20 00:28:00
ORD-2026-00580,CUST-5047,NR-STORE-101,Edmonton,AB,PRD-1004,3,189.99,569.97,2026-02-02 18:18:00
ORD-2026-00581,CUST-5081,NR-STORE-104,Medicine Hat,AB,PRD-1002,1,450.0,450.0,2026-02-21 15:45:00
ORD-2026-00582,CUST-5000,NR-STORE-101,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-02-08 13:53:00
ORD-2026-00583,CUST-5012,NR-STORE-104,Medicine Hat,AB,PRD-1003,3,899.5,2698.5,2026-05-19 01:33:00
ORD-2026-00584,CUST-5135,NR-STORE-101,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-01-23 23:13:00
ORD-2026-00585,CUST-5005,NR-STORE-101,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-05-04 17:51:00
ORD-2026-00586,CUST-5097,NR-STORE-104,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-06-26 14:48:00
ORD-2026-00587,CUST-5042,NR-STORE-103,Lethbridge,AB,PRD-1002,2,450.0,900.0,2026-01-20 02:06:00
ORD-2026-00588,CUST-5100,NR-STORE-101,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-01-05 17:24:00
ORD-2026-00589,CUST-5186,NR-STORE-106,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-01-31 09:32:00
ORD-2026-00590,CUST-5163,NR-STORE-104,Calgary,AB,PRD-1001,1,299.99,299.99,2026-04-06 02:41:00
ORD-2026-00591,CUST-5075,NR-STORE-104,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-02-15 14:44:00
ORD-2026-00592,CUST-5092,NR-STORE-106,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-01-15 07:46:00
ORD-2026-00593,CUST-5127,NR-STORE-101,Medicine Hat,AB,PRD-1003,3,899.5,2698.5,2026-04-14 19:39:00
ORD-2026-00594,CUST-5166,NR-STORE-103,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-06-26 02:23:00
ORD-2026-00595,CUST-5112,NR-STORE-103,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-06-09 02:48:00
ORD-2026-00596,CUST-5109,NR-STORE-106,Calgary,AB,PRD-1002,2,450.0,900.0,2026-04-08 17:22:00
ORD-2026-00597,CUST-5133,NR-STORE-106,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-04-16 21:49:00
ORD-2026-00598,CUST-5121,NR-STORE-102,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-04-11 10:33:00
ORD-2026-00599,CUST-5163,NR-STORE-101,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-03-02 16:53:00
ORD-2026-00600,CUST-5137,NR-STORE-107,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-06-02 02:33:00
ORD-2026-00601,CUST-5106,NR-STORE-103,Red Deer,AB,PRD-1001,3,299.99,899.97,2026-01-20 13:48:00
ORD-2026-00602,CUST-5088,NR-STORE-104,Red Deer,AB,PRD-1001,2,299.99,599.98,2026-04-16 06:30:00
ORD-2026-00603,CUST-5197,NR-STORE-105,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-02-18 02:27:00
ORD-2026-00604,CUST-5193,NR-STORE-104,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-04-22 09:14:00
ORD-2026-00605,CUST-5046,NR-STORE-106,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-06-05 21:19:00
ORD-2026-00606,CUST-5134,NR-STORE-101,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-03-08 08:11:00
ORD-2026-00607,CUST-5158,NR-STORE-106,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-04-09 06:59:00
ORD-2026-00608,CUST-5062,NR-STORE-103,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-05-24 00:22:00
ORD-2026-00609,CUST-5095,NR-STORE-103,Calgary,AB,PRD-1001,1,299.99,299.99,2026-02-01 03:22:00
ORD-2026-00610,CUST-5198,NR-STORE-107,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-06-23 09:57:00
ORD-2026-00611,CUST-5162,NR-STORE-106,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-01-23 16:25:00
ORD-2026-00612,CUST-5167,NR-STORE-105,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-06-08 16:08:00
ORD-2026-00613,CUST-5138,NR-STORE-103,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-01-06 04:19:00
ORD-2026-00614,CUST-5145,NR-STORE-106,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-03-14 07:04:00
ORD-2026-00615,CUST-5114,NR-STORE-105,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-01-15 02:11:00
ORD-2026-00616,CUST-5160,NR-STORE-104,Lethbridge,AB,PRD-1002,2,450.0,900.0,2026-05-29 14:35:00
ORD-2026-00617,CUST-5138,NR-STORE-106,Calgary,AB,PRD-1001,3,299.99,899.97,2026-05-25 03:11:00
ORD-2026-00618,CUST-5060,NR-STORE-103,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-02-15 07:13:00
ORD-2026-00619,CUST-5005,NR-STORE-103,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-03-30 20:57:00
ORD-2026-00620,CUST-5118,NR-STORE-101,Red Deer,AB,PRD-1002,2,450.0,900.0,2026-01-06 20:32:00
ORD-2026-00621,CUST-5131,NR-STORE-104,Calgary,AB,PRD-1001,3,299.99,899.97,2026-06-16 05:13:00
ORD-2026-00622,CUST-5022,NR-STORE-105,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-02-04 18:02:00
ORD-2026-00623,CUST-5172,NR-STORE-104,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-02-17 11:13:00
ORD-2026-00624,CUST-5164,NR-STORE-104,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-01-31 22:51:00
ORD-2026-00625,CUST-5161,NR-STORE-103,Red Deer,AB,PRD-1003,2,899.5,1799.0,2026-05-12 18:16:00
ORD-2026-00626,CUST-5099,NR-STORE-102,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-01-26 10:47:00
ORD-2026-00627,CUST-5076,NR-STORE-107,Calgary,AB,PRD-1002,1,450.0,450.0,2026-02-06 04:38:00
ORD-2026-00628,CUST-5108,NR-STORE-107,Calgary,AB,PRD-1003,1,899.5,899.5,2026-04-28 10:13:00
ORD-2026-00629,CUST-5184,NR-STORE-107,Calgary,AB,PRD-1001,1,299.99,299.99,2026-05-11 21:07:00
ORD-2026-00630,CUST-5010,NR-STORE-105,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-04-05 16:56:00
ORD-2026-00631,CUST-5125,NR-STORE-104,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-01-08 08:09:00
ORD-2026-00632,CUST-5082,NR-STORE-104,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-05-21 08:58:00
ORD-2026-00633,CUST-5149,NR-STORE-105,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-06-09 22:47:00
ORD-2026-00634,CUST-5152,NR-STORE-103,Red Deer,AB,PRD-1002,1,450.0,450.0,2026-04-02 17:30:00
